File Path,Type,Responsibility,Imported by,Imports,Reachable from entry/router,Status
src/shared/components/filters/DateRange.jsx,ui/logic,shared,src/shared/components/filters/index.js,src/shared/components/filters/DateInput.jsx; src/shared/components/filters/FormField.jsx; src/shared/utils/dateFilters.js,No,Suspicious
src/shared/components/filters/FilterGrid.jsx,ui/logic,shared,src/shared/components/filters/index.js,,No,Suspicious
src/shared/components/filters/FilterGroup.jsx,ui/logic,shared,src/shared/components/filters/index.js,,No,Suspicious
src/shared/components/filters/FilterShell.jsx,ui/logic,shared,src/shared/components/filters/index.js,,No,Suspicious
src/shared/components/filters/FormField.jsx,ui/logic,shared,src/shared/components/filters/DateRange.jsx; src/shared/components/filters/index.js,,No,Suspicious
src/shared/components/filters/SelectInput.jsx,ui/logic,shared,src/shared/components/filters/index.js,src/shared/components/filters/TextInput.jsx,No,Suspicious
src/shared/components/filters/TextInput.jsx,ui/logic,shared,src/shared/components/filters/DateInput.jsx; src/shared/components/filters/SelectInput.jsx; src/shared/components/filters/index.js,,No,Suspicious
src/shared/components/filters/index.js,ui/logic,shared,,src/shared/components/filters/DateInput.jsx; src/shared/components/filters/DateRange.jsx; src/shared/components/filters/FilterGrid.jsx; src/shared/components/filters/FilterGroup.jsx; src/shared/components/filters/FilterShell.jsx; src/shared/components/filters/FormField.jsx; src/shared/components/filters/SelectInput.jsx; src/shared/components/filters/TextInput.jsx,No,Duplicate
src/shared/contexts/AlertContext.jsx,ui/logic,shared,src/features/auth/pages/Signup.jsx; src/features/clients/components/ClientsAndUnClients/clients/AddEditClient.jsx; src/features/clients/components/ClientsAndUnClients/clients/index.jsx; src/features/clients/components/ClientsAndUnClients/unclients/AddEditUnclient.jsx; src/features/finance/pages/CaseFinanceSummaryPage.jsx; src/features/finance/pages/FinanceLedgerPage.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegCaseCourts.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseAds.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseClients.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseProcedures.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseSessions.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/LegalAdModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/ProcedureModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/SessionModal.jsx; src/features/legal-services/components/LegalServices/AddEditServiceModal.jsx; src/features/legal-services/components/LegalServices/Procedures/AddEditServiceProcedureModal.jsx; src/features/legal-services/components/LegalServices/Procedures/index.jsx; src/features/legal-services/pages/LegalServicList.jsx; src/features/procedures/components/Procedures/ProcedurePlaceTypes.jsx; src/features/procedures/components/Procedures/ProcedureTypes.jsx; src/features/settings/components/CaseSettingsPanel.jsx; src/features/settings/components/OfficeSettings/LookupManager.jsx; src/features/settings/components/Settings/LegcaseTypes.jsx; src/features/settings/pages/ManagmentSettings.jsx; src/main.tsx; src/shared/components/Finance/TransactionForm.jsx; src/shared/components/LookupManager/LookupManager.jsx,src/shared/components/common/GlobalAlert.jsx,Yes,Active
src/shared/contexts/AuthContext.jsx,ui/logic,shared,src/app/App.tsx; src/features/auth/components/AuthUser.jsx; src/features/auth/pages/Login.jsx; src/features/home/components/HomeHeader.tsx; src/features/settings/components/Settings/ExpenseCategorys.jsx; src/features/settings/components/Settings/ServiceTypes.jsx; src/features/settings/pages/ManagmentSettings.jsx; src/main.tsx; src/shared/hooks/useUserRoles.ts; src/shared/layout/Header.jsx; src/shared/security/SecurityContext.tsx,src/shared/services/api/axiosConfig.js; src/shared/services/auth/authStorage.js,Yes,Active
src/shared/contexts/DataContext.jsx,ui/logic,shared,,src/shared/services/api/GeneralReqApi.js,No,Unused candidate
src/shared/contexts/LanguageContext.jsx,ui/logic,shared,src/app/App.tsx; src/features/admin/components/RolePermissionsModal.jsx; src/features/admin/pages/AdminAccessManagementPage.jsx; src/features/admin/pages/QaRbacPage.jsx; src/features/auth/pages/Login.jsx; src/features/auth/pages/Signup.jsx; src/features/clients/pages/ClientUnClientList.jsx; src/features/documents/pages/DocumentsHubPage.jsx; src/features/finance/components/Financially/ClientAccount/index.jsx; src/features/finance/pages/CaseFinanceSummaryPage.jsx; src/features/finance/pages/CreateTransactionPage.jsx; src/features/finance/pages/FinanceLedgerPage.jsx; src/features/home/components/ArticleCard.tsx; src/features/home/components/Breadcrumbs.tsx; src/features/home/components/CTABlock.tsx; src/features/home/components/HomeFooter.tsx; src/features/home/components/HomeHeader.tsx; src/features/home/components/IndustryCard.tsx; src/features/home/components/ServiceCard.tsx; src/features/home/components/TeamCard.tsx; src/features/home/pages/HomePage.jsx; src/features/home/pages/PublicContentPage.jsx; src/features/icons-gallery/pages/IconsGalleryPage.tsx; src/features/legal-cases/components/LegalCases/AddEditLegCase.jsx; src/features/legal-cases/components/LegalCases/LegalCaseDetails.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegCaseCourts.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseAds.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseClients.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseOverview.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseProcedures.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseSessions.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/AdsDetailsModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/CourtList.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/CourtModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/LegalAdModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/ProcedureModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/SessionDetailsModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/SessionModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/SectionHeader.jsx; src/features/legal-cases/pages/LegalCaseList.jsx; src/features/power-of-attorneys/pages/PowerOfAttorneyPage.jsx; src/features/reports/components/Filters/ReportFilters.jsx; src/features/settings/components/CaseSettingsPanel.jsx; src/features/settings/components/OfficeSettings/LookupManager.jsx; src/features/settings/pages/ManagmentSettings.jsx; src/features/ui-qa/pages/UiQaPage.jsx; src/main.tsx; src/shared/components/Finance/FinanceFilters.jsx; src/shared/components/Finance/FinanceSummaryCards.jsx; src/shared/components/Finance/LedgerTable.jsx; src/shared/components/Finance/TransactionForm.jsx; src/shared/components/LookupManager/LookupManager.jsx; src/shared/components/common/SectionHeader.jsx; src/shared/layout/AppShell.jsx; src/shared/layout/AuthLayout.jsx; src/shared/layout/Header.jsx; src/shared/layout/HeaderTabs.jsx; src/shared/layout/MobileDrawer.jsx; src/shared/security/ForbiddenState.jsx; src/shared/ui/ThemeToggle.jsx; src/shared/ui/language-toggle.jsx,src/shared/i18n/index.ts,Yes,Active
src/shared/contexts/SidebarContext.jsx,ui/logic,shared,src/app/App.tsx; src/features/dashboard/components/dashboard/Header.jsx; src/features/dashboard/components/dashboard/Sidebar.jsx; src/shared/components/common/HeaderToggle.jsx; src/shared/layout/Header.jsx; src/shared/layout/MobileDrawer.jsx; src/shared/utils/SidebarContext.jsx,,Yes,Refactor needed
src/shared/contexts/SpinnerContext.jsx,ui/logic,shared,src/app/App.tsx; src/app/routes/AuthRoutes.jsx,src/shared/components/common/Spinners/GlobalSpinner.jsx,Yes,Active
src/shared/contexts/ThemeContext.jsx,ui/logic,shared,src/app/App.tsx; src/features/dashboard/components/dashboard/charts/BarChart01.jsx; src/features/dashboard/components/dashboard/charts/BarChart02.jsx; src/features/dashboard/components/dashboard/charts/BarChart03.jsx; src/features/dashboard/components/dashboard/charts/DoughnutChart.jsx; src/features/dashboard/components/dashboard/charts/LineChart01.jsx; src/features/dashboard/components/dashboard/charts/LineChart02.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardCard07.jsx; src/features/home/components/HomeFooter.tsx; src/features/home/components/HomeHeader.tsx; src/features/home/pages/HomePage.jsx; src/features/icons-gallery/pages/IconsGalleryPage.tsx; src/shared/ui/ThemeToggle.jsx,,Yes,Active
src/shared/data.js,ui/logic,shared,src/shared/components/common/HomeCards.jsx,,No,Suspicious
src/shared/hooks/use-mobile.tsx,ui/logic,shared,,,No,Unused candidate
src/shared/hooks/use-toast.js,ui/logic,shared,src/features/auth/pages/Login.jsx,,Yes,Active
src/shared/hooks/useClients.ts,ui/logic,shared,,src/shared/api/clients.service.ts; src/shared/types/clients.ts,No,Unused candidate
src/shared/hooks/useLegalCases.tsx,ui/logic,shared,,src/shared/api/legalCases.service.ts; src/shared/types/legalCase.ts,No,Unused candidate
src/shared/hooks/useNotifications.ts,ui/logic,shared,,src/features/notifications/NotificationCenter.tsx,No,Unused candidate
src/shared/hooks/usePageManager.ts,ui/logic,shared,,src/shared/api/websiteAdmin.service.ts; src/shared/types/website.ts,No,Unused candidate
src/shared/hooks/useUserRoles.ts,ui/logic,shared,,src/shared/api/adminAuth.service.ts; src/shared/contexts/AuthContext.jsx; src/shared/types/website.ts,No,Unused candidate
src/shared/hooks/useWebsiteCollection.ts,ui/logic,shared,,src/shared/api/axiosConfig.ts,No,Unused candidate
src/shared/hooks/useWebsiteContent.ts,ui/logic,shared,,src/shared/api/axiosConfig.ts; src/shared/types/website.ts,No,Unused candidate
src/shared/hooks/useWorkflowManager.ts,ui/logic,shared,,src/shared/api/websiteAdmin.service.ts; src/shared/types/website.ts,No,Unused candidate
src/shared/i18n/formatters.ts,ui/logic,shared,src/features/legal-cases/components/LegalCases/LegalCaseDetails.jsx; src/shared/i18n/formatters.ts,src/shared/i18n/formatters.ts,Yes,Active
src/shared/i18n/index.ts,ui/logic,shared,src/shared/contexts/LanguageContext.jsx,src/shared/locales/ar.js; src/shared/locales/ar/common.json; src/shared/locales/ar/finance.json; src/shared/locales/ar/settings.json; src/shared/locales/en.js; src/shared/locales/en/common.json; src/shared/locales/en/finance.json; src/shared/locales/en/public-site.js; src/shared/locales/en/settings.json,Yes,Active
src/shared/icons/icon-map.ts,ui/logic,shared,,,No,Unused candidate
src/shared/icons/legal/LegalIcons.tsx,ui/logic,shared,src/config/iconography.ts,,No,Suspicious
src/shared/icons/lexicraft/icons.tsx,ui/logic,shared,src/shared/icons/lexicraft/index.tsx,,Yes,Active
src/shared/icons/lexicraft/index.tsx,ui/logic,shared,src/features/admin/components/RolePermissionsModal.jsx; src/features/admin/pages/AdminAccessManagementPage.jsx; src/features/clients/components/ClientsAndUnClients/clients/AddEditClient.jsx; src/features/clients/components/ClientsAndUnClients/unclients/AddEditUnclient.jsx; src/features/clients/pages/ClientUnClientList.jsx; src/features/icons-gallery/components/IconCard.tsx; src/features/legal-cases/components/LegalCases/AddEditLegCase.jsx; src/features/legal-cases/components/LegalCases/LegalCaseDetails.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegCaseCourts.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseClients.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/AdsDetailsModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/CourtModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/ProcedureModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/SectionHeader.jsx; src/features/ui-qa/components/QaSectionCard.jsx; src/features/ui-qa/pages/UiQaPage.jsx; src/shared/components/common/TableComponent.jsx; src/shared/security/ForbiddenState.jsx; src/shared/ui/icons/AppIcon.jsx,src/shared/icons/lexicraft/icons.tsx; src/shared/icons/lexicraft/manifest.ts,Yes,Active
src/shared/icons/lexicraft/manifest.ts,ui/logic,shared,src/features/icons-gallery/components/IconCard.tsx; src/features/icons-gallery/pages/IconsGalleryPage.tsx; src/shared/icons/lexicraft/index.tsx,,Yes,Active
src/shared/icons/system/IconRegistry.ts,ui/logic,shared,,,No,Unused candidate
src/shared/icons/system/ai-prompts.json,ui/logic,shared,,,No,Unused candidate
src/shared/icons/system/design-tokens.ts,ui/logic,shared,,,No,Unused candidate
src/shared/icons/system/icons-manifest.json,ui/logic,shared,,,No,Unused candidate
src/shared/layout/AppShell.jsx,ui/logic,shared,src/features/dashboard/pages/DashboardPage.jsx,src/shared/contexts/LanguageContext.jsx; src/shared/layout/Header.jsx; src/shared/layout/MobileDrawer.jsx; src/shared/lib/utils.js,Yes,Active
src/shared/layout/AuthLayout.jsx,ui/logic,shared,src/features/auth/pages/Login.jsx; src/features/auth/pages/Signup.jsx,src/shared/contexts/LanguageContext.jsx; src/shared/lib/utils.js,Yes,Active
src/shared/layout/Header.jsx,ui/logic,shared,src/shared/layout/AppShell.jsx,src/shared/contexts/AuthContext.jsx; src/shared/contexts/LanguageContext.jsx; src/shared/contexts/SidebarContext.jsx; src/shared/layout/HeaderTabs.jsx; src/shared/lib/utils.js; src/shared/ui/ThemeToggle.jsx; src/shared/ui/button.jsx; src/shared/ui/dropdown-menu.jsx; src/shared/ui/language-toggle.jsx,Yes,Refactor needed
src/shared/layout/HeaderTabs.jsx,ui/logic,shared,src/shared/layout/Header.jsx,src/config/sidebar.js; src/shared/contexts/LanguageContext.jsx; src/shared/layout/NavLink.jsx; src/shared/layout/nav-order.js; src/shared/lib/utils.js; src/shared/security/SecurityContext.tsx; src/shared/security/permissions.ts; src/shared/ui/dropdown-menu.jsx,Yes,Active
src/shared/layout/MobileDrawer.jsx,ui/logic,shared,src/shared/layout/AppShell.jsx,src/config/sidebar.js; src/shared/contexts/LanguageContext.jsx; src/shared/contexts/SidebarContext.jsx; src/shared/layout/nav-order.js; src/shared/lib/utils.js; src/shared/security/SecurityContext.tsx; src/shared/security/permissions.ts; src/shared/ui/ThemeToggle.jsx; src/shared/ui/button.jsx; src/shared/ui/language-toggle.jsx,Yes,Active
src/shared/layout/NavLink.jsx,ui/logic,shared,src/shared/layout/HeaderTabs.jsx,src/shared/lib/utils.js,Yes,Active
src/shared/layout/SearchResults.jsx,ui/logic,shared,src/features/courts/pages/SearchCourtsApi.jsx,src/shared/lib/utils.js,Yes,Active
src/shared/layout/layout-classes.jsx,ui/logic,shared,,,No,Unused candidate
src/shared/layout/nav-order.js,ui/logic,shared,src/shared/layout/HeaderTabs.jsx; src/shared/layout/MobileDrawer.jsx,,Yes,Active
src/shared/lib/utils.js,ui/logic,shared,src/features/auth/pages/Login.jsx; src/features/auth/pages/Signup.jsx; src/features/dashboard/components/dashboard/dashboard/DashboardMultCards.jsx; src/features/documents/pages/DocumentsHubPage.jsx; src/shared/components/common/MainCard.jsx; src/shared/components/common/SectionHeader.jsx; src/shared/layout/AppShell.jsx; src/shared/layout/AuthLayout.jsx; src/shared/layout/Header.jsx; src/shared/layout/HeaderTabs.jsx; src/shared/layout/MobileDrawer.jsx; src/shared/layout/NavLink.jsx; src/shared/layout/SearchResults.jsx; src/shared/ui/ThemeToggle.jsx; src/shared/ui/accordion.tsx; src/shared/ui/alert-dialog.tsx; src/shared/ui/alert.tsx; src/shared/ui/avatar.tsx; src/shared/ui/badge.jsx; src/shared/ui/breadcrumb.tsx; src/shared/ui/button.jsx; src/shared/ui/calendar.tsx; src/shared/ui/card.jsx; src/shared/ui/carousel.tsx; src/shared/ui/chart.tsx; src/shared/ui/checkbox.jsx; src/shared/ui/command.tsx; src/shared/ui/context-menu.tsx; src/shared/ui/dialog.tsx; src/shared/ui/drawer.tsx; src/shared/ui/dropdown-menu.jsx; src/shared/ui/form.tsx; src/shared/ui/glass-card.tsx; src/shared/ui/hover-card.tsx; src/shared/ui/input-otp.tsx; src/shared/ui/input.jsx; src/shared/ui/label.jsx; src/shared/ui/language-toggle.jsx; src/shared/ui/menubar.tsx; src/shared/ui/navigation-menu.tsx; src/shared/ui/pagination.tsx; src/shared/ui/popover.tsx; src/shared/ui/progress.tsx; src/shared/ui/radio-group.tsx; src/shared/ui/resizable.tsx; src/shared/ui/scroll-area.tsx; src/shared/ui/skeleton.tsx; src/shared/ui/tabs.tsx,,Yes,Refactor needed
src/shared/locales/ar.js,ui/logic,shared,src/shared/i18n/index.ts,,Yes,Active
src/shared/locales/ar/common.json,ui/logic,shared,src/shared/i18n/index.ts,,Yes,Refactor needed
src/shared/locales/ar/finance.json,ui/logic,shared,src/shared/i18n/index.ts,,Yes,Refactor needed
src/shared/locales/ar/settings.json,ui/logic,shared,src/shared/i18n/index.ts,,Yes,Refactor needed
src/shared/locales/en.js,ui/logic,shared,src/shared/i18n/index.ts,,Yes,Active
src/shared/locales/en/common.json,ui/logic,shared,src/shared/i18n/index.ts,,Yes,Refactor needed
src/shared/locales/en/finance.json,ui/logic,shared,src/shared/i18n/index.ts,,Yes,Refactor needed
src/shared/locales/en/public-site.js,ui/logic,shared,src/shared/i18n/index.ts,,Yes,Active
src/shared/locales/en/settings.json,ui/logic,shared,src/shared/i18n/index.ts,,Yes,Refactor needed
src/shared/security/ForbiddenState.jsx,ui/logic,shared,src/features/admin/pages/AdminAccessManagementPage.jsx; src/features/clients/components/ClientsAndUnClients/clients/index.jsx; src/features/courts/pages/SearchCourtsApi.jsx; src/features/legal-cases/pages/LegalCaseList.jsx; src/features/procedures/pages/ProceduresList.jsx; src/shared/security/PermissionGuard.tsx,src/shared/contexts/LanguageContext.jsx; src/shared/icons/lexicraft/index.tsx,Yes,Active
src/shared/security/PermissionGuard.tsx,ui/logic,shared,src/app/routes/AuthRoutes.jsx; src/features/legal-cases/pages/LegalCaseList.jsx,src/shared/security/ForbiddenState.jsx; src/shared/security/SecurityContext.tsx; src/shared/security/permission-map.ts; src/shared/security/permissions.ts,Yes,Active
src/shared/security/SecurityContext.tsx,ui/logic,shared,src/features/admin/pages/AdminAccessManagementPage.jsx; src/features/admin/pages/QaRbacPage.jsx; src/features/clients/components/ClientsAndUnClients/clients/index.jsx; src/features/courts/pages/SearchCourtsApi.jsx; src/features/legal-cases/components/LegalCases/LegalCaseDetails.jsx; src/features/legal-cases/pages/LegalCaseList.jsx; src/features/procedures/pages/ProceduresList.jsx; src/main.tsx; src/shared/layout/HeaderTabs.jsx; src/shared/layout/MobileDrawer.jsx; src/shared/security/PermissionGuard.tsx,src/shared/api/rbac/client.ts; src/shared/api/rbac/types.ts; src/shared/contexts/AuthContext.jsx; src/shared/security/roles.ts,Yes,Active
src/shared/security/abac.ts,ui/logic,shared,src/features/clients/components/ClientsAndUnClients/clients/index.jsx; src/features/legal-cases/pages/LegalCaseList.jsx,src/shared/security/permission-map.ts; src/shared/security/permissions.ts,Yes,Active
src/shared/security/permission-map.ts,ui/logic,shared,src/app/routes/AuthRoutes.jsx; src/config/sidebar.js; src/features/admin/pages/QaRbacPage.jsx; src/features/legal-cases/components/LegalCases/LegalCaseDetails.jsx; src/features/legal-cases/pages/LegalCaseList.jsx; src/shared/api/rbac/mock.ts; src/shared/security/PermissionGuard.tsx; src/shared/security/abac.ts; src/shared/security/permissions.ts; src/shared/security/roles.ts,,Yes,Active
src/shared/security/permissions.ts,ui/logic,shared,src/features/admin/pages/AdminAccessManagementPage.jsx; src/features/admin/pages/QaRbacPage.jsx; src/features/clients/components/ClientsAndUnClients/clients/index.jsx; src/features/courts/pages/SearchCourtsApi.jsx; src/features/legal-cases/components/LegalCases/LegalCaseDetails.jsx; src/features/legal-cases/pages/LegalCaseList.jsx; src/features/procedures/pages/ProceduresList.jsx; src/shared/layout/HeaderTabs.jsx; src/shared/layout/MobileDrawer.jsx; src/shared/security/PermissionGuard.tsx; src/shared/security/abac.ts,src/shared/security/permission-map.ts,Yes,Active
src/shared/security/roles.ts,ui/logic,shared,src/shared/api/rbac/mock.ts; src/shared/security/SecurityContext.tsx,src/shared/security/permission-map.ts,Yes,Active
src/shared/services/api/GeneralReqApi.js,ui/logic,shared,src/shared/contexts/DataContext.jsx,src/shared/services/api/axiosConfig.js,No,Suspicious
src/shared/services/api/axiosConfig.js,ui/logic,shared,src/features/clients/components/ClientsAndUnClients/clients/AddEditClient.jsx; src/features/clients/components/ClientsAndUnClients/clients/index.jsx; src/features/clients/components/ClientsAndUnClients/unclients/AddEditUnclient.jsx; src/features/clients/components/ClientsAndUnClients/unclients/index.jsx; src/features/courts/components/Courts/case_index.component.jsx; src/features/courts/components/Courts/courtTools/Court.jsx; src/features/courts/components/Courts/courtTools/CourtLevel.jsx; src/features/courts/components/Courts/courtTools/CourtSubType.jsx; src/features/courts/components/Courts/courtTools/CourtType.jsx; src/features/courts/pages/SearchCourtsApi.jsx; src/features/dashboard/components/dashboard/Dashboard.jsx; src/features/finance/components/Financially/Expence/index.jsx; src/features/lawyers/components/Lawyers/lawyerAddEdit.jsx; src/features/legal-cases/pages/LegalCaseList.jsx; src/features/reports/components/Reports/SearchCourt.jsx; src/features/reports/services/reportsApi.js; src/features/settings/components/Settings/ProfileUser.jsx; src/features/ui-qa/pages/UiQaPage.jsx; src/shared/api/rbac/real.ts; src/shared/contexts/AuthContext.jsx; src/shared/services/api/GeneralReqApi.js; src/shared/services/api/clients.js; src/shared/services/api/events.js; src/shared/services/api/expenses.js; src/shared/services/api/finance.js; src/shared/services/api/lawyers.js; src/shared/services/api/legalCases.js; src/shared/services/api/lookups.js; src/shared/services/api/notifications.js; src/shared/services/api/officePreferences.js; src/shared/services/api/officeSettings.js; src/shared/services/api/procedures.js; src/shared/services/api/reports.js; src/shared/services/api/services.js; src/shared/services/api/sessions.js,src/config/config.jsx; src/shared/services/auth/authStorage.js,Yes,Active
src/shared/services/api/clients.js,ui/logic,shared,src/app/reducers/clientsReducer.jsx; src/app/store/clientsSlice.js; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseClients.jsx; src/features/legal-services/components/LegalServices/AddEditServiceModal.jsx; src/features/ui-qa/pages/UiQaPage.jsx,src/shared/services/api/axiosConfig.js,Yes,Active
src/shared/services/api/courts.js,ui/logic,shared,,src/features/auth/components/AuthUser.jsx,No,Unused candidate
src/shared/services/api/events.js,ui/logic,shared,,src/shared/services/api/axiosConfig.js,No,Unused candidate
src/shared/services/api/expenses.js,ui/logic,shared,,src/shared/services/api/axiosConfig.js,No,Unused candidate
src/shared/services/api/finance.js,ui/logic,shared,src/features/finance/pages/CaseFinanceSummaryPage.jsx; src/features/finance/pages/FinanceLedgerPage.jsx; src/shared/components/Finance/TransactionForm.jsx,src/shared/services/api/axiosConfig.js,Yes,Active
src/shared/services/api/lawyers.js,ui/logic,shared,src/features/lawyers/pages/LawyerList.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/ProcedureModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/SessionModal.jsx; src/features/legal-services/components/LegalServices/Procedures/AddEditServiceProcedureModal.jsx,src/shared/services/api/axiosConfig.js,Yes,Active
src/shared/services/api/legalCases.js,ui/logic,shared,src/features/legal-cases/components/LegalCases/AddEditLegCase.jsx; src/features/legal-cases/components/LegalCases/LegalCaseDetails.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegCaseCourts.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseAds.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseClients.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/LegalAdModal.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/SessionModal.jsx; src/features/legal-cases/pages/LegalCaseList.jsx; src/features/settings/components/Settings/LegcaseTypes.jsx; src/features/ui-qa/pages/UiQaPage.jsx,src/shared/services/api/axiosConfig.js,Yes,Active
src/shared/services/api/lookups.js,ui/logic,shared,src/features/reports/services/reportsApi.js; src/features/settings/components/CaseSettingsPanel.jsx; src/features/settings/pages/ManagmentSettings.jsx; src/shared/components/LookupManager/LookupManager.jsx,src/shared/services/api/axiosConfig.js,Yes,Active
src/shared/services/api/notifications.js,ui/logic,shared,,src/shared/services/api/axiosConfig.js,No,Unused candidate
src/shared/services/api/officePreferences.js,ui/logic,shared,src/features/settings/pages/ManagmentSettings.jsx,src/shared/services/api/axiosConfig.js,Yes,Active
src/shared/services/api/officeSettings.js,ui/logic,shared,src/features/settings/components/OfficeSettings/LookupManager.jsx,src/shared/services/api/axiosConfig.js,No,Suspicious
src/shared/services/api/procedures.js,ui/logic,shared,src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseProcedures.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/ProcedureModal.jsx; src/features/legal-services/components/LegalServices/Procedures/AddEditServiceProcedureModal.jsx; src/features/procedures/components/Procedures/ProcedurePlaceTypes.jsx; src/features/procedures/components/Procedures/ProcedureTypes.jsx; src/features/ui-qa/pages/UiQaPage.jsx,src/shared/services/api/axiosConfig.js,Yes,Active
src/shared/services/api/reports.js,ui/logic,shared,,src/shared/services/api/axiosConfig.js,No,Unused candidate
src/shared/services/api/services.js,ui/logic,shared,src/features/legal-services/components/LegalServices/AddEditServiceModal.jsx; src/features/legal-services/components/LegalServices/Procedures/AddEditServiceProcedureModal.jsx; src/features/legal-services/components/LegalServices/Procedures/index.jsx; src/features/legal-services/pages/LegalServicList.jsx,src/shared/services/api/axiosConfig.js,Yes,Active
src/shared/services/api/sessions.js,ui/logic,shared,src/features/legal-cases/components/LegalCases/LegalCaseTools/LegalCaseSessions.jsx; src/features/legal-cases/components/LegalCases/LegalCaseTools/Modals/SessionModal.jsx,src/shared/services/api/axiosConfig.js,Yes,Active
src/shared/services/auth/authStorage.js,ui/logic,shared,src/features/ui-qa/pages/UiQaPage.jsx; src/shared/api/axiosConfig.ts; src/shared/contexts/AuthContext.jsx; src/shared/services/api/axiosConfig.js,,Yes,Active
src/shared/styles/theme.css,style,shared,src/styles/index.css,,Yes,Active
src/shared/styles/tokens.css,style,shared,src/styles/index.css,,Yes,Active
src/shared/types/clients.ts,ui/logic,shared,src/shared/api/clients.service.ts; src/shared/hooks/useClients.ts,,No,Suspicious
src/shared/types/legalCase.ts,ui/logic,shared,src/shared/api/legalCases.service.ts; src/shared/hooks/useLegalCases.tsx,,No,Suspicious
src/shared/types/website.ts,ui/logic,shared,src/shared/api/adminAuth.service.ts; src/shared/api/websiteAdmin.service.ts; src/shared/hooks/usePageManager.ts; src/shared/hooks/useUserRoles.ts; src/shared/hooks/useWebsiteContent.ts; src/shared/hooks/useWorkflowManager.ts,,No,Suspicious
src/shared/ui/ThemeToggle.jsx,ui/logic,shared,src/features/auth/pages/Login.jsx; src/features/auth/pages/Signup.jsx; src/features/dashboard/components/dashboard/Header.jsx; src/shared/layout/Header.jsx; src/shared/layout/MobileDrawer.jsx,src/shared/contexts/LanguageContext.jsx; src/shared/contexts/ThemeContext.jsx; src/shared/lib/utils.js; src/shared/ui/button.jsx,Yes,Active
src/shared/ui/accordion.tsx,ui/logic,shared,src/features/home/pages/HomePage.jsx; src/features/home/pages/PublicContentPage.jsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/alert-dialog.tsx,ui/logic,shared,src/features/settings/components/OfficeSettings/LookupManager.jsx,src/shared/lib/utils.js; src/shared/ui/button.jsx,No,Suspicious
src/shared/ui/alert.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/aspect-ratio.tsx,ui/logic,shared,,,No,Unused candidate
src/shared/ui/avatar.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
src/shared/ui/badge.jsx,ui/logic,shared,src/shared/components/LookupManager/LookupManager.jsx,src/shared/lib/utils.js,Yes,Active
src/shared/ui/breadcrumb.tsx,ui/logic,shared,,src/shared/lib/utils.js,No,Unused candidate
